text,gender
"Have you guys done this week's Friday Five yet? I have !!! You should, too !!",female
Jumper991: hey baby Jumper991: i love you Rbb2k3: hi Rbb2k3: i love u 2 Jumper991: yay!! Rbb2k3: brb,female
"DivainDisguise14: are you feelin lucky? PeaveIrish: i met you today, of course i am",female
urlLink src='http://test3.thespark.com/childtest/award/mpif.gif' border=1>,female
The Yankees luck ran out in Phoenix. Arizona Diamondbacks 15 New York Yankees 2,female
No blogging tommorow.. The library will be closed.,female
inspiration behind last night's post: 100 degree temperature 2 nyquil 2 aleve 2 glasses of merlot,female
Hey Izzy you're on this too? Scared why? Hey you get on Mr Fopple right now!!!,female
So uh...yeah.... Who thinks that new background ROCKS??!!,female
"'Ugh, here we go, Peter Berg's rape story. *rolls eyes*'- Paul Rudd What a guy.",female
i get really weird cravings for cereal really late at night.,female
"ok, so mm has a soft spot for urlLink kindness like this......",female
Happy. And home. And sleepy. Hehe. Serenity in the Calamity indeed.,female
The haxor handle of Dana is ' Lunix Fir3 '. What's yours? Enter your name:,female
"its friday, 5pm. go home. if you haven't...what are you doing this weekend?",female
"I'm just curious, who here believes in God? (in all meanings of that word) I do.",female
urlLink kalei standing side wayz cuz i dont know how to flip tha picture urlLink,female
well now....are we going to try again? all together? or is that it for the self printing attempts?,female
urlLink Looking up outside the Great Hall (I think) of the urlLink Science Centre .,female
"Thanks Mir, it worked! Julie came back home for another week on the couch. Phew.",female
"'Some day mom, I'm gonna get a real job' But until then, I'll just slob around.",female
urlLink Kinda gothic don't u think? wait! is that goku??? urlLink,female
I will go now to Advising to see what they have to say.,female
urlLink is this good view? it's my favourite scenery... do u like it? urlLink,female
COWBOY BEBOP SHIRT!!!!!!!!! JOY!!!!!!!!!!!!!! Thanks EVO! :D,female
"This thing that we call 'failure' is not the falling down, but the staying down.",female
The urlLink ESPY Awards were so great tonight. Jamie Foxx was hilarious and Serena looked awesome.,female
this weekend i was banished to the black hole several times ;),female
urlLink oslowe: Balls across the nose. Why is my fiance more clever and funny than me?,female
a day off would be nice ... and what about the beach?,female
where does urlLink bush think he gets the right to play God? `` communist ``,female
i'm going to move to oregon - anybody want to come with me?,female
urlLink Michael Gambon as Dumbledore Works for me.,female
My weak attempt in photo editing Here I am the Gryffindor...,female
"urlLink Cooks.com This site rocks. I can't cook or anything, but it makes me wanna try.",female
"urlLink This disgusts me to absolutely no end, you have no idea.",female
"Yankees: 4, Marlins: 6 Hey...ya got any sevens? No? GO FISH!!!",female
"urlLink Take the urlLink What High School Stereotype Are You? quiz, by urlLink Angel .",female
First Linda gave me poison ivy. Now she has given me cat scratch fever. What a brat.,female
urlLink My Morning Jacket rockin' the house. They look like metal - but they rock! urlLink,female
urlLink MSN Hotmail - Bill Gates Inbox . Hehe...funny shit...,female
oops. Ecuador Ecuador Ecuador Ecuador Ecuador Sorry.,female
boost me up that ladder kid and i'll boost you up yours when your good to momma mommas good to you,female
urlLink hahahaha the yello bell's hotbabes hahaha ambango bango ng bulaklak urlLink,female
sitting at home all day isnt fun...eating rice out of a cup yay!,female
"urlLink Take the urlLink What Type of Friend areYou? quiz, and visit urlLink mutedfaith.com .",female
"What if you were given a chance to complain to your boss, what is it that you want to open up?",female
urlLink the result of an afropic to scotty's once innocent hair urlLink,female
"A baby seal walks into a club. (thats it, the whole joke.)",female
urlLink jt loves beer...but he'd rather have a nice stiff one in his mouth. urlLink,female
urlLink What Usage of the Word Fuck are You? brought to you by urlLink Quizilla,female
"Oh, Faisal you suck. There's like five people in front of you on the list. Next time try harder.",female
urlLink Taken 2 days ago.. taking a break from studying.. urlLink,female
EEEEEEE TOM KNOWS NGE!!!!!!!!!!!!!!!!!! How amazingly cool...,female
"I'm worth $1,163,640.00. I'm not for sale although compared to Ching I'm a bargain. j/k",female
urlLink 42nd-street.net // kicking ass & taking names- local blogger,female
darling nikki by the foo fighters. damn their music rocks.,female
"I think ernie's only about 10 or so, so he's still a bit to young for girls",female
"Yay haikus! Really bad ones, but mine, nonetheless. urlLink BitterSid's Mega Awesome Haikus.",female
urlLink Mi & Poh Sim.. Sports Leaders' president & Councillor head nehx.. Lolx.. Big Big,female
urlLink I'm so bored I think I'll add one more.... heheheeeeeeeeeeeeee urlLink,female
Nerdslut urlLink What's your sexual appeal? brought to you by urlLink Quizilla,female
urlLink AwWwWw...how cute u guys!!!! LOL... urlLink,female
The office smells like a 'New Car' scented air freshener...I wonder why?,female
givin up on someone.. means smashed him or her into pieces..,female
"Pink?! Of all colours, you picked PINK? Lord..*do dooo da dooo, da dooo* (pink panther theme)",female
"if i ever have a baby, it will have a shirt urlLink like this .",female
urlLink Rob showing us his favourite pass-time urlLink,female
urlLink Com'on.....already???? That ones passed out.... hahaha urlLink,female
I know a girl named Sacha who fence foil at Olympia Montreal.... Is that her..? Laters.,female
Zoro Character sheet 4: Casual Zoro urlLink urlLink,female
"okay, i'll assume that none of you sorry excuses for ponies did. sheesh.",female
Yah. Apparently there is a website called Ninja Burger: www.ninjaburger.com Very very strange.,female
urlLink these are the mural paint things on the buildings next to the beach. urlLink,female
urlLink Weston from WD.. geez he's sexi... *drools* Posted by urlLink Hello,female
More Tweakin' I finally found time to work on this blog again. I love changing things around.,female
"Woman, Indian , Fiction Reader, Travel, love meeting new people, Writer, free as a bird.",female
urlLink Laura gets her present from Bruce. urlLink,female
"urlLink Picture of the Week. Proof that Cannon is the geek, and not I! urlLink",female
urlLink LETTING GO. REVERSAL. SUSPENSION. SACRIFICE.,female
I hate science projects. They were invented for further torture and pain for students..,female
urlLink OregonLive.com - Weblogs hmm. i just found this on OregonLive.com. yay.,female
urlLink Dunes/ Mountains: View from campsite urlLink,female
My dog died today. My mother's burying her on the hillside with her little toy duck.,female
Nooooo . . . I wanted urlLink Melena to pick Adam!!,female
urlLink I have a feeling this would be really cool to see in action.,female
I really don't feel like doing any homework. I think I won't.,female
urlLink LMAO! jess and the ever wacky sarah! urlLink,female
"then again, your mom makes stuff up so who knows whether it's true or not.",female
urlLink I adopted a cute lil' ninja fetus from Fetusmart! Hooray fetus!,female
Ok. Dante seems to be back among the living. I have re-added the links and webcam links (see below).,female
what have i been doing for the past few weeks after my phuket trip?...work,female
"Have I mentioned that I love the Golden Boy? No? Well, I do. A lot. So there.",female
"Yay, more urlLink not-scary-at-all stuff! Warning: HYOOOJ",female
i aint blogged in so damn long. hi i`m kee (waves),female
"Marty owes $5 to Troy and $5 to myself, because he lost a bet.",female
urlLink Ooh... should have paid more attention to the waves! urlLink,female
Dear Diary!! Soo.....happy.... I saw him!!!! He s absolutely fab!!! Hee,female
I have a new goal in life. It involves severals condoms and the Vatican.,female
urlLink Trouble makers: check out Jeremy's fancy footwear Red Hot & Pink June 5th 2004,female
urlLink Long live the curse of The Bambino!!! Yankees win it 8-7! WHOO HOO!!!,female
"Yeh, my Pistons choked again - had the lead, couldn't hold it. Grumble.",female
urlLink Here's Pooch looking at himself in the mirror urlLink,female
Is anyone else watching this Swan crap? I'm so into it. I'm so against it. Long live reality TV.,female
"Amazing I got a e-mail from Sandra Miesel, in which she said that she likes my blog !",female
http://jamiemadeablog.blogspot.com/ hey everyone.... check out jamies blog love this girl!!,female
urlLink Evan and Hunter Evan was so 'star-struck' by this soccer dude! urlLink,female
This would be my test post in hopes that this works..,female
man!! something is really wrong with vladster.com I can't login to it from any browser.,female
urlLink have you seen this guy?? check out his adventures.,female
Opening a gift with my Nanay Big Smile with my Tatay Leaving on a Jetplane,female
I think i'm just gonna go and take all the quizzes on ashley's blog. YAY.,female
Have you seen urlLink Rich Girls ? Like OhMyGod rich teenage angst. Phulze.,female
Who wants to start a girl punk band? I will be lead singer. We will sing cartoon medleys...,female
I wonder if this works - will be really useful next week when I am back to hotel living!,female
bored... lalala.. im bored.. someone tok to mi pls??,female
That gives a whole new meaning to Death by Chocolate.,female
urlLink What swear word are you? brought to you by urlLink Quizilla,female
urlLink Coachodragon (our whine-fighter) conserving her superpowers with an aspiring skater urlLink,female
urlLink meeting sumer and erin at the door!! yay!!!,female
HAHAHAHHAHAHHA..IM STILL OBSESSING OVER THE FACT THAT IT WAS ANAD...Ill call him Mada!,female
"Remember, though it be not written, I am an ass. ~dog (much ado)",female
"this is urlLink bizarre ...if it wasn't on the bbc website, i'd swear it was some kind of joke...",female
urlLink I like this poster :) Spidey and MJ urlLink,female
"oh right and science homework, because I really REALLY need the boost grade-wise.",female
"ugh, more and more. what is this syntax error they speak of?",female
"Por el amor de Dios, Audrey! Is this what happens when I'm not around to keep u in check? ^_-",female
HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA...Rosie...nice,female
urlLink What color of sock yarn do you prefer? brought to you by urlLink Quizilla,female
Here is something that any urlLink 'Evil Dead' fan would love to own.,female
"urlLink haha, i found this realli funni pic of rach on chris's blog. hehehehe.....",female
urlLink Matautine & Nick do the Chicken Dance... urlLink,female
"I know a lot will have already seen this, but for those that haven't: urlLink Mango Biscuits?",female
"Girls: Abigail, Anna, Neisha, Alicia, Amelie Boys: Malachy, Ralph",female
